"AZIENDA ULSS";"ID_Unita";"Provincia ";"Comune";"Categoria                
";"Tipologia";"Descrizione materiali";"A - Friabilita";" B - Uso pubblico";" C - Accessibilita";" D - Presenza di confinamento";" I1 - Quantita di materiale stimato (Kg)";"Peso stimato friabile (kg)";"Peso stimato compatto (kg)";" I2 -
Presenza di un programma di manutenzione e controllo ";" I3 - Attivita";" I4 - 
Presenza di cause che creano o favoriscono la dispersione di fibre";" I5 - Concentrazione di fibre aerodisperse (ff/l) ";" I6 - 
Area di estensione del sito (m2)";"? Effettiva area ricompresa nel perimetro del sito  (m2)";" I7 - 
Superficie esposta allaaria (m2)";" Effettiva superficie con amianto friabile  (m2)";" Effettiva superficie con amianto compatto (m2)";" I8 - Coinvolgimento del sito in lavori di urbanizzazione";" I9 - 
Stato di conservazione delle strutture edili";" I10 - 
Tempo trascorso dalla dismissione (anni)";"Data dismissione
(gg-mm-aaa)";" I11 - 
Tipologia di amianto presente";" I12 - 
Dati epidemiologici";" I13 - 
Frequenza di utilizzo";" I14 - 
Distanza dal centro urbano (m)";"Distanza dal centro urbano (km)";" I15 - 
Densita di popolazione ";" I16 - 
Eta media dei soggetti frequentatori (anni)";"Stato della bonifica ";"Tipo di intervento ";"Costi Totali stimati dell'intervento (a)";"Fondi locali/regionali assegnati (a)";"Stima dei fabbisogni finanziari (a)";"Classe di priorita";"Coefficiente di priorita";"Punteggio Mappatura";"Coordinate X (WGS84-UTM fuso 32)";"Coordinate Y (WGS84-UTM fuso 32)"
18;818;"ROVIGO";"CASTELMASSA";2;"Scuole di ogni ordine e grado";"Lastre di amianto piane o ondulate";1;2,5;2,5;2,5;10;0;3000;10;1;1;2;5;5000;5;0;180;1;5;1;;1;1;20;5;0;4;10;"A";"C";20000;0;0;2;0,8;1000,8;681798,681;4987636,331
18;819;"ROVIGO";"TRECENTA";2;"Edifici agricoli e loro pertinenze";"Lastre di amianto piane o ondulate";1;2,5;1;2,5;10;0;2720;1;1;1;2;9;159303;5;0;160;1;5;1;;1;1;20;1;2;2;10;"A";"C";30000;0;0;4;0,4;285;692800,558;4988939,086
18;820;"ROVIGO";"LENDINARA";2;"Scuole di ogni ordine e grado";"canna fumaria in M.C.A. non pi";1;2,5;2,5;1;5;0;320;10;1;1;2;9;6400;5;0;96;1;5;1;;1;1;20;5;0;4;10;"A";;2,5;0;0;5;0,3;311,4;704363,571;4995755,093
18;821;"ROVIGO";"LENDINARA";2;"Scuole di ogni ordine e grado";"Pavimenti vinilici";1;2,5;2,5;2,5;5;0;100;10;1;1;2;5;3900;5;0;400;1;5;1;;1;1;20;5;0;4;10;"A";;30;0;0;2;0,8;940,8;704508,313;4995822,907
18;822;"ROVIGO";"LENDINARA";2;"Scuole di ogni ordine e grado";"serbatoio in m.c.a. ubicato nel sottotetto";1;2,5;2,5;1;5;0;100;10;1;1;2;3;1000;5;0;30;1;5;1;;1;1;20;5;0;4;10;"A";;2;0;0;5;0,3;300,6;704441,972;4995573,125
18;823;"ROVIGO";"LENDINARA";2;"Scuole di ogni ordine e grado";"serbatoio in m.c.a. nel sottotetto";1;2,5;2,5;1;5;0;100;10;1;1;2;5;4000;5;0;30;1;5;1;;1;1;20;5;0;4;10;"A";;2;0;0;5;0,3;304,2;704563,296;4995796,095
18;824;"ROVIGO";"LENDINARA";2;"Scuole di ogni ordine e grado";"Lastre di amianto piane o ondulate";1;2,5;2,5;2,5;5;0;500;10;1;1;2;5;720;5;0;28;1;5;1;;1;1;20;1;3;2;10;"A";;2;0;0;2;0,8;724,8;701447,164;4994914,049
18;825;"ROVIGO";"LENDINARA";2;"Scuole di ogni ordine e grado";"Lastre di amianto piane o ondulate";1;2,5;2,5;2,5;10;0;3300;10;1;1;2;5;4200;5;0;200;1;5;1;;1;1;20;5;0;4;10;"A";;30;0;0;2;0,8;1000,8;704917,992;4995631,139
18;826;"ROVIGO";"MELARA";2;"Impianti sportivi";"Lastre di amianto piane o ondulate";1;2,5;2,5;2,5;10;0;5000;1;1;1;2;9;8000;5;0;420;1;5;1;;1;1;20;5;0;4;10;"A";;80000;0;0;2;0,8;958,8;686857,954;5028938,523
18;827;"ROVIGO";"CANARO";2;"Uffici pubblica amministrazione";"Lastre di amianto piane o ondulate";1;1;2,5;2,5;10;0;3400;10;1;1;2;5;1325;5;0;200;1;5;1;;1;1;20;5;0;4;2;"A";"C";0;0;0;3;0,7;621,6;673327,923;4992586,405
18;828;"ROVIGO";"CANARO";2;"Luoghi di culto e strutture cimiteriali";"Lastre di amianto piane o ondulate";2;2,5;2,5;2,5;10;4250;0;10;1;1;2;5;2500;5;250;0;1;30;1;;1;1;20;5;0;4;2;"A";"C";0;0;0;1;1,2;1868,4;727259,278;5102805,208
18;829;"ROVIGO";"CEREGNANO";2;"Scuole di ogni ordine e grado";"Lastre di amianto piane o ondulate";1;1;2,5;2,5;5;0;482;10;1;1;2;5;1156;5;0;28;1;5;1;;1;1;20;5;0;4;10;"A";;3500;0;0;3;0,7;627,9;690484,349;5044359,116
18;830;"ROVIGO";"FRATTA POLESINE";2;"Scuole di ogni ordine e grado";"Lastre di amianto piane o ondulate";1;2,5;2,5;2,5;10;0;9700;10;1;1;2;5;576;8;0;576;1;5;1;;1;1;20;5;0;4;10;"A";"C";36750;0;0;2;0,8;1036,8;725897,707;5034688,646
18;831;"ROVIGO";"LENDINARA";2;"Uffici pubblica amministrazione";"Lastre di amianto piane o ondulate";1;2,5;2,5;2,5;15;0;34000;1;1;1;2;9;6239;8;0;2000;1;30;1;;1;1;20;5;0;4;2;"A";;90;0;0;2;0,8;1258,8;698592,179;5047229,326
18;832;"ROVIGO";"LENDINARA";2;"Uffici pubblica amministrazione";"Lastre di amianto piane o ondulate";1;2,5;2,5;2,5;10;0;629;10;1;1;2;5;2569;5;0;37;1;5;1;;1;1;10;5;0;4;10;"A";;5000;0;0;2;0,8;880,8;748318,808;5115680,846
18;833;"ROVIGO";"LENDINARA";2;"Uffici pubblica amministrazione";"Lastre di amianto piane o ondulate";1;1;2,5;2,5;10;0;850;10;1;1;2;3;450;5;0;50;1;5;1;;1;1;20;5;0;4;2;"A";;4;0;0;3;0,7;606,9;697135,186;5046669,619
18;834;"ROVIGO";"LENDINARA";2;"Uffici pubblica amministrazione";"Lastre di amianto piane o ondulate";1;2,5;2,5;2,5;5;0;102;10;3;1;2;5;700;5;0;6;1;5;3;01-06-2009;1;1;5;5;0;4;2;"A";;1;0;0;2;0,8;1136;704268,67;4996026,607
18;835;"ROVIGO";"LUSIA";2;"Impianti sportivi";"Lastre di amianto piane o ondulate";1;2,5;2,5;2,5;10;0;665;10;1;1;2;9;10000;5;0;190;1;5;1;;1;1;10;3;"0,5";4;10;"A";;15000;0;0;2;0,8;818,4;678916,153;5025282,302
18;836;"ROVIGO";"BERGANTINO";2;"Uffici pubblica amministrazione";"Lastre di amianto piane o ondulate";1;2,5;2,5;2,5;10;0;2242;1;1;5;2;5;1000;5;0;115;1;5;1;;1;1;20;5;0;4;2;"A";;0;0;0;2;0,8;877,2;724942,345;5022109,012
18;837;"ROVIGO";"ROVIGO";2;"Scuole di ogni ordine e grado";"Pavimenti vinilici";1;2,5;2,5;2,5;10;0;1189;1;1;5;5;5;882;5;0;339;1;30;1;;1;1;20;5;500;4;10;"B";"B";0;0;0;2;0,8;2546,4;725564,33;5013227,452
18;838;"ROVIGO";"BAGNOLO DI PO";2;"Uffici pubblica amministrazione";"Lastre di amianto piane o ondulate";1;1;2,5;2,5;10;0;4335;10;1;1;2;3;250;5;0;289;1;5;1;;1;1;10;5;0;2;2;"A";;0;0;0;3;0,7;459,9;697093,403;4987436,121
18;839;"ROVIGO";"TRECENTA";2;"Scuole di ogni ordine e grado";"Lastre di amianto piane o ondulate";1;2,5;2,5;2,5;10;0;4650;10;1;1;2;3;3364;8;0;273;1;5;1;;1;1;10;5;0;4;10;"A";"C";41250;0;0;2;0,8;900;693910,313;4989379,141
18;840;"ROVIGO";"ROVIGO";2;"Scuole di ogni ordine e grado";"Lastre di amianto piane o ondulate";1;2,5;2,5;2,5;5;0;170;10;1;1;2;3;400;5;;9;1;5;0;;1;1;5;5;;4;10;"A";"C";20000;0;0;2;0,8;735,6;720008,01;4991116,504
18;841;"ROVIGO";"CEREGNANO";2;"Scuole di ogni ordine e grado";"Lastre di amianto piane o ondulate";1;2,5;1;1;15;;20400;10;1;1;2;5;;5;;;3;5;1;;1;1;20;5;;4;10;"C";"B";74000;0;0;5;0,3;253,8;725893,869;4992198,02
19;842;"ROVIGO";"PORTO TOLLE";1;"CENTRALE TERMICA";"GUARNIZIONI DI IMPIANTI INDUSTRIALI";1;1;1;2,5;15;100;19.900;1;1;1;1;3;;;;;3;5,00;3,00;;1;1;10;1;5;2;10;"B";"C";;;;5;0,80;218,40;"719155.49";"4994497.5"
19;843;"ROVIGO";"ADRIA";2;"OSPEDALE";"COPERTURE ETERNT E TUBAZIONI LOCALI SEMINTERRATI";2;1;1;2,5;15;20.000;6.000;1;3;5;1;3;;5;;400;3;5;1,00;;3;1;5;5;0;4;10;"A";;;;;2;0,80;716,80;"268148.75";"4992453.92"
19;844;"ROVIGO";"ADRIA";2;"EDIFICIO ARTIGIANALE";"COPERTURE ETERNIT";1;1;1;2,5;10;;3.000;1;3;5;1;3;;5;;200;3;5;1,00;;1;1;5;5;0;4;10;"A";;;;;3;0,70;541,80;"267939.61";"4994177.71"
19;845;"ROVIGO";"PORTO VIRO";2;"EDIFICI INDUSTRIALI";"COPERTURE ETERNIT";1;1;1;2,5;15;;15.000;1;3;5;1;5;;8;;1.000;3;5;1,00;;1;1;5;1;5;4;10;"A";;;;;3;0,70;483,00;"281152.75";"4988865.95"
19;846;"ROVIGO";"PORTO VIRO";2;"EDIFICIO ARTIGIANALE";"COPERTURE ETERNIT";1;1;1;2,5;10;;3.000;1;3;5;1;3;;5;;200;3;5;1,00;;1;1;5;1;1;4;10;"A";;;;;3;0,70;385,00;"280581.38";"4992545.82"
19;847;"ROVIGO";"ADRIA";1;"EDIFICI INDUSTRIALI ED EX CENTRALE TERMICA";"EX CENTRALE TERMICA E COPERTURE ETERNIT";1;1;2,5;2,5;15;15.000;78.000;1;1;5;1;9;;10;;5.200;3;5;1,00;;3;1;10;1;1;4;10;"B";"C";;;;2;0,80;446,40;"733762.28";"4996540.09"
19;848;"ROVIGO";"TAGLIO DI PO";2;"Scuole di ogni ordine e grado";"Lastre di amianto piane o ondulate; Stiamo vericando la composizione della pavimentazione vinilica interna";1;2,5;2,5;2,5;15;0;6800;1;1;5;5;5;4000;8;0;800;1;30;1;;1;1;20;5;0;4;10;"A";"C";33400;0;0;2;0,8;2738,4;762508,954;4975818,441
19;849;"ROVIGO";"ADRIA";2;"Impianti sportivi";"Lastre di amianto piane o ondulate";1;2,5;2,5;2,5;10;0;9500;10;1;1;2;9;5700;8;0;600;1;5;1;;1;1;20;5;0;4;10;"A";"C";75000;0;0;2;0,8;1070,4;740777,407;4994092,297
19;850;"ROVIGO";"ADRIA";2;"Scuole di ogni ordine e grado";"Pavimenti vinilici";1;2,5;2,5;2,5;10;0;5600;1;1;1;2;9;15070;8;0;1600;1;5;1;;1;1;20;5;0;4;10;"A";"C";289000;0;0;2;0,8;994,8;740209,448;4992914,105
19;851;"ROVIGO";"ADRIA";2;"Impianti sportivi";"Lastre di amianto piane o ondulate";1;2,5;2,5;2,5;10;0;8330;10;1;5;2;9;19000;5;0;490;1;5;1;;1;1;10;5;0;4;10;"B";"C";0;0;0;2;0,8;962,4;740934,797;4992570,382
19;852;"ROVIGO";"ADRIA";2;"Scuole di ogni ordine e grado";"Lastre di amianto piane o ondulate";1;2,5;2,5;1;15;0;34000;10;1;1;2;9;6840;8;0;1800;1;5;1;;1;1;20;5;0;4;10;"B";"A";0;0;0;5;0,3;352,35;741056,476;4993381,194
19;853;"ROVIGO";"ADRIA";2;"Scuole di ogni ordine e grado";"Lastre di amianto piane o ondulate";1;2,5;2,5;1;10;0;6970;10;1;1;2;5;3463;5;0;410;1;5;1;;1;1;20;5;0;4;10;"B";;0;0;0;5;0,3;319,95;740973,032;4993035,618
19;854;"ROVIGO";"PORTO VIRO";2;"Scuole di ogni ordine e grado";"Lastre di amianto piane o ondulate";1;2,5;2,5;2,5;10;0;9300;1;1;1;2;5;4032;8;0;540;1;5;1;;1;1;20;5;0;4;10;"A";;30000;0;0;2;0,8;961,2;753821,101;4990065,931
19;855;"ROVIGO";"PORTO VIRO";2;"Scuole di ogni ordine e grado";"Lastre di amianto piane o ondulate; Tubi, canalizzazioni e contenitori per trasporto e stoccaggio fluidi, ad uso civile e industriale (materiale coibente)";2;2,5;2,5;2,5;15;2;13000;1;1;1;2;9;6600;8;10;762;1;5;1;;1;1;20;5;0;4;10;"A";;40000;0;0;1;1,2;1625,4;753115,35;4990312,914
19;856;"ROVIGO";"ARIANO NEL POLESINE";2;"Scuole di ogni ordine e grado";"Lastre di amianto piane o ondulate";1;2,5;2,5;2,5;5;0;340;10;1;1;2;5;3000;5;0;20;3;30;1;;1;1;20;5;0;4;10;"A";"C";1000;0;0;2;0,8;1245,6;742245,228;4984858,427
19;857;"ROVIGO";"ARIANO NEL POLESINE";2;"Scuole di ogni ordine e grado";"Lastre di amianto piane o ondulate";1;2,5;2,5;2,5;5;0;260;10;1;1;2;5;2500;5;0;15;1;30;1;;1;1;20;5;0;4;10;"A";"C";750;0;0;2;0,8;1240,8;746422,557;4981663,794
19;858;"ROVIGO";"ARIANO NEL POLESINE";2;"Scuole di ogni ordine e grado";"Lastre di amianto piane o ondulate";1;2,5;2,5;2,5;5;0;170;10;1;1;2;5;2500;5;0;10;1;5;1;;1;1;20;5;0;4;10;"A";"C";500;0;0;2;0,8;940,8;753262,75;4985532,699
19;859;"ROVIGO";"ARIANO NEL POLESINE";2;"Uffici pubblica amministrazione";"Lastre di amianto piane o ondulate";1;2,5;2,5;2,5;10;0;6120;10;1;1;2;5;2000;5;0;360;1;30;1;;1;1;20;5;0;4;2;"A";"A";7200;0;0;2;0,8;1204,8;746090,697;4981816,439
19;860;"ROVIGO";"ARIANO NEL POLESINE";2;"Impianti sportivi";"Lastre di amianto piane o ondulate";1;2,5;2,5;2,5;10;0;1360;10;1;1;2;9;6000;5;0;80;1;30;1;;1;1;10;5;0;4;10;"A";"A";1600;0;0;2;0,8;1214,4;746918,471;4981504,705
19;861;"ROVIGO";"ARIANO NEL POLESINE";2;"Luoghi di culto e strutture cimiteriali";"Lastre di amianto piane o ondulate";1;2,5;2,5;2,5;5;0;270;10;1;1;2;5;5000;5;0;16;1;30;1;;1;1;20;3;1;2;2;"A";"A";640;0;0;2;0,8;976,8;746967,034;4981959,379
19;862;"ROVIGO";"ARIANO NEL POLESINE";2;"Uffici pubblica amministrazione";"Lastre di amianto piane o ondulate";1;2,5;2,5;2,5;10;0;7650;10;1;1;2;9;10000;5;0;450;1;30;1;;1;1;10;5;0;4;2;"A";"A";9000;0;0;2;0,8;1118,4;751561,821;4985691,754
19;863;"ROVIGO";"ARIANO NEL POLESINE";2;"Impianti sportivi";"Lastre di amianto piane o ondulate";1;2,5;2,5;2,5;10;0;2300;10;1;1;2;9;6000;5;0;135;1;30;1;;1;1;10;5;0;4;2;"A";"A";2700;0;0;2;0,8;1118,4;751359,793;4983929,016
19;864;"ROVIGO";"ARIANO NEL POLESINE";2;"Edifici residenziali";"Lastre di amianto piane o ondulate";1;1;2,5;2,5;5;0;270;10;1;1;2;5;1500;5;0;16;1;30;1;;1;1;20;5;0;4;2;"A";"C";800;0;0;3;0,7;752,85;753284,154;4985544,563
19;865;"ROVIGO";"ARIANO NEL POLESINE";2;"Impianti sportivi";"Lastre di amianto piane o ondulate";1;2,5;2,5;2,5;5;0;500;10;1;1;2;9;6000;5;0;30;1;30;1;;1;1;10;5;0;4;2;"A";"A";600;0;0;2;0,8;1058,4;753071,783;4985347,886
19;866;"ROVIGO";"ARIANO NEL POLESINE";2;"Luoghi di culto e strutture cimiteriali";"Lastre di amianto piane o ondulate";1;2,5;2,5;2,5;10;0;6000;10;1;1;2;5;5000;5;0;350;1;5;1;;1;1;20;5;0;4;2;"A";"A";7000;0;0;2;0,8;904,8;754512,2;4980432,015
19;867;"ROVIGO";"ARIANO NEL POLESINE";2;"Luoghi di culto e strutture cimiteriali";"Lastre di amianto piane o ondulate";1;2,5;2,5;2,5;5;0;306;10;1;1;2;5;3000;5;0;18;1;30;1;;1;1;20;3;;2;2;"A";"A";360;0;0;2;0,8;976,8;743422,14;4985437,066
19;868;"ROVIGO";"PORTO VIRO";2;"Uffici pubblica amministrazione";"Lastre di amianto piane o ondulate; Comignolo";1;2,5;2,5;2,5;10;0;3400;1;1;1;2;3;200;5;0;200;1;5;1;;1;1;20;5;0;4;10;"A";;10000;0;0;2;0,8;908,4;690987,916;5044380,449
20;869;"VERONA";"VERONA";1;"Edifici Industriali e loro pertinenze";"lastre di amianto piane o ondulate";1;1;1;1;15;;53000;1;1;1;5;5;4050;8;;3104;1,00;5;;;1;1;5;5;350;2;2;" B";;"A";;;5;0,3;192,6;"682405.38";"5022270.65"
20;870;"VERONA";"VERONA";1;"Edifici Industriali e loro pertinenze";"tubi, canalizzazioni e contenitori per il trasporto e lo stoccaggio di fluidi, ad uso civile  e industriale";2;1;2,5;2,5;5;100;;1;1;1;2;5;4050;5;;10;1,00;5;;;1;1;5;5;350;2;2;"A";;;;;2;0,8;376,8;"657601.85";"5040294.82"
20;871;"VERONA";"VERONA";1;"Edifici Industriali e loro pertinenze";"lastre di amianto piane o ondulate";1;1;1;2,5;10;;1462;1;1;1;5;5;2650;5;;86;1,00;5;;;1;1;5;5;200;2;2;"A";;;;;4;0,4;330;"669010.36";"5042528.98"
20;872;"VERONA";"VERONA";1;"Edifici industriali e loro pertinenze";"tubi, canalizzazioni e contenitori per il trasporto e lo stoccaggio di fluidi, ad uso civile  e industriale e lastre di amianto piane o ondulate";1;1;1;1;15;20000;15000;1;3;1;2;9;28000;10;3116;1556;1;5;3;2006;3;10;5;5;0;4;2;"C";"B, A";"300.000 a friabile e 40000 a  compatto";"si per fotovoltaico";;5;0,3;234;"686830.01";"5019845.47"
20;873;"VERONA";"VERONA";1;"Edifici industriali e loro pertinenze";"guarnizioni di attrito per macchine ed impianti industriali ";1;1;2,5;2,5;10;;"850Kg (3000 guarnizioni) ";1;3;1;5;9;3000;5;;50;1;5;1;gen-12;3;10;5;5;0;4;2;"A";;;;;4;0,4;811,2;"655429.72";"5033049.92"
20;874;"VERONA";"VERONA";1;"Edifici industriali e loro pertinenze";"Lastre di amianto piane o ondulate";1;1;2,5;2,5;15;;51000;1;1;1;5;9;3000;8;;3000;1;5;;;1;10;20;5;0;2;2;"A";;;;;3;0,7;1257,9;"660427.15";"5026908.27"
20;875;"VERONA";"VERONELLA";1;"Edifici industriali e loro pertinenze";"Lastre di amianto piane o ondulate";1;1;2,5;2,5;15;;258400;1;1;1;5;9;7600;10;;15200;1;5;;;1;1;20;5;0;2;2;"C";"A, B";;;;3;0,7;1192,8;"678033.56";"5029678.82"
20;876;"VERONA";"VERONA";2;"Ospedali e case di cura";"tubi, canalizzazioni e contenitori per il trasporto e lo stoccaggio di fluidi, ad uso civile  e industriale e guarnizioni per macchine ed impianti";2;1;2,5;2,5;15;4635;6525;1;1;1;5;9;2200;8;927;435;1;5;;;3;1;20;5;0;4;2;"B";"A,B";;;;2;0,8;1574,4;675668;"5032215.17"
20;877;"VERONA";"TREGNAGO";2;"Ospedali e case di cura";"tubi, canalizzazioni e contenitori per il trasporto e lo stoccaggio di fluidi, ad uso civile ed industriale";2;1;2,5;1;5;17;;1;1;1;5;9;40;5;3,3;;1;5;;;1;1;10;5;0;4;2;"C";"A,B";;;;5;0,3;301,5;"669010.36";"5042528.98"
20;878;"VERONA";"COLOGNA VENETA";2;"Ospedali e case di cura";"tubi, canalizzazioni e contenitori per il trasporto e lo stoccaggio di fluidi, ad uso civile  e industriale e guarnizioni per macchine ed impianti";2;1;2,5;2,5;10;177,5;480;1;1;1;5;9;2500;5;355;32;1;5;;;1;1;10;5;0;4;2;"B";"A,B";;;;2;0,8;1212;"686830.01";"5019845.47"
20;879;"VERONA";"VERONA";2;"Ospedali e case di cura";"giunti piatti statici e guarnizioni dinamiche per elementi sottoposti a forti sollecitazioni";2;1;2,5;2,5;5;10;;1;1;1;5;3;24;5;0,5;;1;5;;;1;1;5;5;0;4;2;"A";;;;;2;0,8;878,4;"655429.72";"5033049.92"
20;880;"VERONA";"SAN GIOVANNI LUPATOTO";2;"Ospedali e case di cura";"giunti piatti statici e guarnizioni dinamiche per elementi sottoposti a forti sollecitazioni";2;1;2,5;1;5;68;;1;1;1;5;3;30;5;4,5;;1;5;;;1;1;5;5;0;4;2;"C";"A,B";;;;5;0,3;237,6;"660427.15";"5026908.27"
20;881;"VERONA";"SAN BONIFACIO";2;"Ospedali e case di cura";"tubi, canalizzazioni e contenitori per il trasporto e lo stoccaggio di fluidi, ad uso civile  e industriale e guarnizioni per macchine ed impianti";2;1;1;2,5;10;1540;;1;3;1;5;9;2500;5;308;;1;5;9;2005;1;1;5;5;0;4;;"B";"A,B";;;;4;0,4;705,6;"678033.56";"5029678.82"
20;882;"VERONA";"SOAVE";2;"Ospedali e case di cura";"tubi, canalizzazioni e contenitori per il trasporto e lo stoccaggio di fluidi, ad uso civile  e industriale ";2;1;1;2,5;10;730;;1;3;1;5;9;765;8;146;;1;5;9;2005;1;1;5;5;0;4;;"A";;;;;4;0,4;739,2;675668;"5032215.17"
20;883;"VERONA";"VERONA";2;"Grande distribuzione commerciale";"Altro (ricoprimenti a spruzzo)";2;1;1;1;5;180;;1;1;1;2;5;600;5;146;;1;5;;;1;1;5;5;0;4;2;"C";"B";;;;5;0,3;97,2;"655681.428";"5033537.361"
20;884;"VERONA";"VERONA";1;"Edifici Industriali e loro pertinenze";"tubi, canalizzazioni e contenitori per il trasporto e lo stoccaggio di fluidi, ad uso civile  e industriale ";2;2,5;2,5;2,5;15;33633;57750;1;1;1;5;9;500000;10;6882;4316;1;5;;;1;1;20;5;0;4;2;"A";;;;;2;0,8;2001,6;"659168.189";"5033779.213"
20;885;"VERONA";"VERONA";2;"Altro";"giunti piatti statici e guarnizioni dinamiche per elementi sottoposti a forti sollecitazioni";2;1;2,5;2,5;10;1260;;1;1;1;2;9;60;5;633;;1;5;;;1;1;5;5;0;4;2;"A";;;;;2;0,8;564;"660552.133";"5032578.003"
20;886;"VERONA";"SAN BONIFACIO";2;"Altro";"giunti piatti statici e guarnizioni dinamiche per elementi sottoposti a forti sollecitazioni";2;1;2,5;1;5;0,5;;1;1;1;2;9;15;5;0,006;;1;5;;;1;1;5;5;0;4;2;"C";"B";;;;5;0,3;135;"678364.476";"5030146.958"
20;887;"VERONA";"Verona";2;"Altro";"giunti piatti statici e guarnizioni dinamiche per elementi sottoposti a forti sollecitazioni";2;1;2,5;2,5;5;20;;1;1;1;2;3;30;5;20;;1;5;;;1;1;5;5;0;4;2;"A";;;;;2;0,8;439,2;"686999.778";"5028857.326"
20;888;"VERONA";"SOAVE";2;"Impianti sportivi";"Lastre di amianto piane o ondulate";1;2,5;2,5;1;5;0;15300;1;1;1;2;5;1400;5;0;0;3;5;1;;3;1;5;1;1;4;10;"A";"C";20000;0;0;5;0,3;161,55;675620,755;5031749,045
20;889;"VERONA";"GREZZANA";2;"Scuole di ogni ordine e grado";"Tubi, canalizzazioni e contenitori per trasporto e stoccaggio fluidi, ad uso civile e industriale (materiale coibente)";1;2,5;2,5;2,5;5;0;200;10;1;5;2;5;1400;5;0;400;1;5;1;;1;1;20;5;0;4;10;"A";"C";2700;0;0;2;0,8;988,8;655264,769;5048596,22
20;890;"VERONA";"GREZZANA";2;"Scuole di ogni ordine e grado";"Tubi, canalizzazioni e contenitori per trasporto e stoccaggio fluidi, ad uso civile e industriale (materiale coibente)";1;2,5;2,5;2,5;5;0;10;10;1;1;2;5;2500;5;;;1;5;1;;1;1;20;5;0;4;10;"A";"C";800;0;0;2;0,8;940,8;655320,999;5048724,456
20;891;"VERONA";"GREZZANA";2;"Scuole di ogni ordine e grado";"Tubi, canalizzazioni e contenitori per trasporto e stoccaggio fluidi, ad uso civile e industriale (materiale coibente)";1;2,5;2,5;2,5;5;0;20;10;1;1;2;5;1700;5;0;;1;5;1;;1;1;20;5;0;4;10;"A";"C";800;0;0;2;0,8;940,8;656323,591;5045337,286
20;892;"VERONA";"GREZZANA";2;"Scuole di ogni ordine e grado";"Tubi, canalizzazioni e contenitori per trasporto e stoccaggio fluidi, ad uso civile e industriale (materiale coibente)";1;2,5;2,5;1;10;0;600;10;1;1;2;5;2800;5;0;;1;5;1;;1;1;20;5;0;4;10;"A";"C";1800;0;0;5;0,3;319,95;657426,633;5042529,162
20;893;"VERONA";"GREZZANA";2;"Scuole di ogni ordine e grado";"Tubi, canalizzazioni e contenitori per trasporto e stoccaggio fluidi, ad uso civile e industriale (materiale coibente)";1;2,5;2,5;1;5;0;30;10;1;1;2;9;8000;5;0;;1;5;1;;1;1;20;5;0;4;10;"A";"C";800;0;0;5;0,3;311,4;657430,834;5042346,288
20;894;"VERONA";"ALBAREDO D'ADIGE";2;"Scuole di ogni ordine e grado";"Lastre di amianto piane o ondulate";1;2,5;2,5;2,5;10;0;3800;10;1;1;2;5;0;5;0;220;1;5;1;;1;1;20;5;0;4;10;"A";;4000;0;0;2;0,8;1000,8;679433,011;5016026,495
20;895;"VERONA";"ALBAREDO D'ADIGE";2;"Luoghi di culto e strutture cimiteriali";"Lastre di amianto piane o ondulate";1;2,5;2,5;2,5;10;0;6000;10;1;1;2;3;0;5;0;350;1;5;1;;1;1;20;3;0;2;2;"A";;7000;0;0;2;0,8;720;678919,794;5016841,249
20;896;"VERONA";"ALBAREDO D'ADIGE";2;"Luoghi di culto e strutture cimiteriali";"Lastre di amianto piane o ondulate";1;2,5;2,5;2,5;10;0;5100;10;1;1;2;5;0;5;0;300;1;5;1;;1;1;20;3;0;2;2;"A";;6000;0;0;2;0,8;736,8;681762,931;5017186,769
20;897;"VERONA";"GREZZANA";2;"Uffici pubblica amministrazione";"Tubi, canalizzazioni e contenitori per trasporto e stoccaggio fluidi, ad uso civile e industriale (materiale coibente)";1;2,5;2,5;1;5;0;180;10;1;1;2;3;250;5;0;250;1;5;1;;1;1;20;5;0;4;2;"A";"C";2000;0;0;5;0,3;264,6;655426,857;5048812,682
20;898;"VERONA";"GREZZANA";2;"Cinema, teatri, sale convegno";"Tubi, canalizzazioni e contenitori per trasporto e stoccaggio fluidi, ad uso civile e industriale (materiale coibente)";1;2,5;2,5;1;5;0;100;10;1;1;2;3;350;5;0;8;1;5;1;;1;1;10;5;0;4;2;"A";"C";1000;0;0;5;0,3;219,6;657961,429;5046225,583
20;899;"VERONA";"GREZZANA";2;"Cinema, teatri, sale convegno";"Tubi, canalizzazioni e contenitori per trasporto e stoccaggio fluidi, ad uso civile e industriale (materiale coibente)";1;2,5;2,5;1;5;0;60;10;1;1;2;5;1300;5;;;1;5;1;;1;1;5;5;0;4;2;"A";"C";800;0;0;5;0,3;200,7;659369,378;5043279,162
20;900;"VERONA";"GREZZANA";2;"Cinema, teatri, sale convegno";"Tubi, canalizzazioni e contenitori per trasporto e stoccaggio fluidi, ad uso civile e industriale (materiale coibente)";1;2,5;2,5;1;5;0;120;10;1;1;2;5;720;5;0;180;1;5;1;;1;1;5;3;;2;10;"A";"C";1800;0;0;5;0,3;192,6;660020,038;5046565,112
20;901;"VERONA";"VERONA";2;"Impianti sportivi";"Lastre di amianto piane o ondulate";1;2,5;2,5;2,5;10;0;2040;10;1;1;2;5;0;5;0;120;1;5;1;;1;1;20;1;2;2;2;"A";;0;0;0;2;0,8;688,8;660634,931;5031030,839
